మాస్ట్రో రస్కిన్ బాండ్ చాలా బాగా రాయి ఒక సాధారణం కథ ఇది మారుమూల గ్రామం తాను తాతగారు మామతో కలువు నివసించు ఒక అమ్మాయి చెయ్యి సాహసం గురించి చెప్పు ఆమె తాను సమయం ఎలా గడుపుతుందో మరియు గ్రామం భారీ వరద మునిగిపోయినప్పుడు ఆమె పరిస్థితి ఎలా చక్కదిద్దిందో వివరించు తీవ్రమైన పరిస్థితి ఉన్నప్పుడు ఆమె దాన్ని తిప్పికొట్టు మరియు ఆమె ఒక అబ్బాయి ఇవ్వు మద్దతు బాగా వర్ణించు మరియు రస్కిన్ అందం రాయి ఇది సమస్యాత్మక పరిస్థితి ఉన్నప్పుడు మనము ఎలా నిర్వహించాలో మరియు జీవితం ఎలా ఎదుర్కో మనం మనం నిజంగా ఆలోచించుకునేలా చెయ్యి , 1  
నేను ఈ పుస్తకం 5 వ తరగతి చదువు మరియు దానిని ఇష్టపడు నేను అది గుర్తుండు కానీ నిన్న ఈ పుస్తకం నేను చిన్ననాడు పుస్తకం దాచు బాక్సుల్లో దీన్ని చూసినపుడు నేను దానిని మళ్ళీ చదువు మొదలుపెట్టు చదువు ఇది ఒక అద్భుతమైన పుస్తకం క్విక్ రీడ్ మరియు అందమైనది కేవలం సుదీర్ఘం కథ / నవల నుండి విరామం తీసుకోవాలనుకున్నప్పుడు నేను ఖచ్చితం దాన్ని మళ్లీ చదువు కథ ఒక సరళమైన భాష వివరించబడడంతో చదవవాలనిపిస్తుంది బాగుండు నిజంగా మనోహరం రాయి కనీసం ఒక్కసారి చదువు , 1  
నేను రస్కిన్ బాండ్ యొక్క అభిమాని ఎందుకంటే అతను పిల్ల మరియు యువత ఇద్దరి గురించి వ్రాయి ఏకైక ఆంగ్ల రచయితఅతని కథ ప్రతి శిశువు గురించి ఉండు యాంగ్రీ రివర్ కూడా ఉత్తమ నవల ఇది చాలా సులభమైన భాష 70 పేజీ మాత్రమే ఉన్నాయిరస్కిన్ చాలా సులభమైన మరియు సాధారణం పదం వాడతాడు తద్వారా ప్రతి విద్యార్ధి లేదా పిల్లలవాడు కథ అర్థం చేసుకోవచ్చుపేదవారి సమస్యలేమిటి మరియు వరద నది సమస్యలేమిటి అను యాంగ్రీ నది చూపిస్తుందిఒక చిన్న అమ్మాయి సీత వరద తరువాత చాలా సమస్య ఎదుర్కో మరియు మనం వ్యవస్థ ఏమి జరుగు చూపిస్తుందియాంగ్రీ నది గ్రామీణ భారతదేశం కనిపించు చిత్రాలుగల మంచి భావోద్వేగం కథ ధన్యవాదం రుస్కిన్ బాండ్ , 1  
" కెన్ లవ్ హేపన్స్ ట్వయిజ్ " రవిందర్ సింగ్ అమరం ప్రేమ ముగింపు కథ కుషి ప్రేమ కోల్పో రావినెకు ఏమి జరుగు మనం తెలియు " కెన్ లవ్ హేపన్స్ ట్వయిజ్ " తెలియు నిజం మనం చెప్పు ఈ కథ ఏ విధం చెప్పారంటే రావిన్ యొక్క స్నేహిత హ్యాపీ మన్ప్రీత్ & amp ; అమర్దీప్ రేడియో స్టేషన్ మొత్తం కథ చెప్పు ఈ కథ ప్రతి పాత్ర చక్కగా వివరించు నేను వాళ్ళ మగ్గురు మిత్ర అభిమాని ముఖ్యంగా హ్యాపీకి ఈ పుస్తకం అంతా లవ్ ఫన్ & amp ; స్నేహం గురించి ఇది పోగొట్టుకో మళ్ళి పొందడంలా అనిప్ంచింది ఇది నిజమైన వాస్తవం " రవిన్ ఐ లవ్ యు చెప్పినపుడు " అతను నిజంమైన అర్థం , 1  
కెన్ లవ్ హేపన్స్ ట్వయిజ్ రవిందర్ సింగ్ పుస్తకం ప్రేమ రెండు సార్ తలుపు తట్టగలదని స్పష్టంగా తెలుపుతుందిచాలా మంది ప్రజలు తాము మొదట ప్రేమ విఫలమం తర్వాత " ప్రేమ " అనే పదం ద్వేషిస్తారుప్రేమ వారు తగు వారు విచారిస్తు మద్యపానం మరియు ధూమపానం వంటి చెడ్డ అలవాటు బానిసలవుతారుఅటువంటి వ్యక్తుడు ఈ పుస్తకం వారు జీవితం ఒక మలుపు అవుతుందినేను ఈ కాన్సప్ట్ ప్రేమిస్తున్నందున ఈ పుస్తకం రెండుసార్లు వ్యక్తిగతం చదువు స్పష్టంగా కథ నేను అందరు సిఫారసు చేస్తానుఒకదాని నష్టం అధిగమించు మరోకర్ని భక్తి ప్రేమించు నిజంగా ఒక సుందరమైన ప్రేమ కథ , 1  
ఇది నేను చదువు అత్యుత్తమ ప్రేమ కధ నేను సోషియెా ఫిక్షన్ పుస్తకం చదువు రకంకానీ ఈ పుస్తకం నేను ఆసక్తి మార్చు రచయిత చాలా అందం రచించు నేను అన్ని సమయం రవితో ఉండు అనిపించిందిఇది నేను నవ్వు మరియు ఏడ్చేలా కూడా చెయ్యి అటువంటి అందమైన కథ చాలా అందం చెప్పబడిందిమీ ప్రియమైన వారు భారతీయ విలువ మేము తల్లిదండ్రులు ప్రేమ మీరు లేనపుడు ఆ బాధ మనం చంపుతుందిఈ పుస్తకం గురించి ప్రతి చాలా బాగుండు , 1  
నిజం నేను అభిమాన కథ ఒకటి నేను ఇంకొక కథ " ఐ టుా హేడ్ ఎ లవ్ స్టోరీ " కూడా చదివానుఇది ఆ కధ పొడిగింపు లేదా ఆ కథ ముగింపు అని కూడా చెప్పవచ్చు 1 కథ నచ్చిందు హృదయం అద్దుకునేట్టు ఉండు 2 పాఠక సులభం అర్థమయ్యేట్టు ఉండు 3 అన్ని సన్నివేశం అందం వివరించు 4 కవర్ మరియు రంగు అన్ని చూడు బాగున్నాయికథ చదువు ఒక ఊహ కలుగుతుందిరవీందర్ సింగ్ రాయి ఒక సంపూర్ణం రచననేను ఈ కథ మళ్ళీ మళ్ళీ చదవగలనుఅత్యంత సిఫార్సు చెయ్యి , 1  
రావిన్ ఒక అద్భుతమైన రచయిత అతను మొదట పుస్తకం " ఐ టుా హేడ్ ఎ లవ్ స్టోరీ " పూర్తిగా నేను తాను అభిమాని చేసిందినాకు కన్నీరుతో మాట లేకుండు చెయ్యి " కుషి " పట్టు అతను ప్రేమ నేను ప్రేమ యొక్క నిజమైన నిర్వచనం తెలుసుకో చేసిందిమరియు రెండవ పుస్తకం " కెన్ లవ్ హేపన్స్ ట్వయిజ్ " చదువు మంచి పుస్తకంనాకు ఎల్లప్పుడూ ప్రశ్న ఉండు " ఎందుకు రెండుసార్లు ప్రేమ కలుగు " అయినప్పటికి ఈ పుస్తకం ద్వారా ప్రేమ రెండుసార్లు ఏర్పడవచ్చని నేను తెలియు , 1  
అవ్వు ప్రేమ రెండుసార్లు కలుగు మీరు మొదట ప్రేమ ఎలా ఉండు ఫర్వాలేదు అతను మీరు నిజాయితీ ప్రేమిస్తున్నాడా లేదో మీరు మరొకరు ప్రేమించోచ్చు మీరు మరో వ్యక్తి రెండోసారి ప్రేమ పడు మొదట మీరు ఇబ్బంది భయపడు కానీ తర్వాత గత మరచిపో గత మరచిపో జీవితం కొనసాగిచడానికి కొంత సమయం పట్టు ప్రేమ ఎన్నిసార్లైనా కలుగు మీరు ప్రేమించు నిజమైన ప్రేమికుడు ఉండు , 1  
ఎవరైతే " ఐ టుా హేడ్ ఎ లవ్ స్టోరీ_ రవీందర్ సింగ్ రచించు " చదువు వారు " కెన్ లవ్ హేపన్స్ ట్వయిజ్ " పుస్తకం చదవాలిసున్నితమైన మరియు ఒక శృంగారం ప్రేమ కథ నేను ఎప్పుడూ చదువు నేను చదువు వాటిలో ఇది అతి సున్నితమైన మరియు శృంగారం ప్రేమ కథ కథ చదువు కొనసాగించు ద్వారా ఈ పుస్తకం ఏ ప్రమేయం లేకుండు మునిగిపోతాము ఐ టుా హేడ్ ఎ లవ్ స్టోరీ క్లైమాక్స్లో విషాదభరితమైననప్పటికి రెండవ భాగం శృంగారం మరియు ప్రేమ పూరిత ఉండు ఇది రవిందర్ సింగ్ రచించు మంచి ప్రేమ కథ , 1  
రావిందర్ సింగ్ ఈ పుస్తకం అద్భుతం ఉండు మరియు పాఠక ఆకర్షించు కథ మునిరిపోయేలా చేస్తుందిఇది ఒక సాధారణం ఇంకా క్లిష్టమైన ప్రేమ కథ కానీ రచయిత అందం వ్రాయి మరియు వ్యక్తీకరించారుప్రేమ కథ ఇష్టపడు చదువు ఇండియన్ రచయిత రచన చదువు నేను అభిప్రాయం ప్రకారం ఈ పుస్తకం ఎంతో బాగుంటుందిఈ పుస్తకం యొక్క మునుపు వాల్యూమ్ కూడా అద్భుతమైనది మరియు ఆఖరి రావేందర్ సింగ్ నేను అభిమాన రచయిత ఒకటి , 1  
నేను ఇటీవల ఈ పుస్తకం చదువు ఇది గొప్ప పుస్తకం అందం ఒక చిన్న పుస్తకం ఈ పుస్తకం చదువు చాలా బాగుందిదృష్టాంతాలు బాగా మంచి ఆకృతి & amp ; భావోద్వేగం కథ సులభం & amp ; అందం ఉండు ఈ కథ మధురం మరియు ఉత్తేజకరంగా ఉండు కానీ ఈ పుస్తకం చిత్రం అన్ని బాగుండు అది చాలా అందం ఉండు రస్కిన్ బాండ్ పుస్తకం సున్నితం అంశం బాగుండు అతను ఈ కథ చెప్పు విధానం వల్ల మళ్లీ మేము పిల్ల మారిపోవాలని కోరుకుంటున్నాము , 1  
రస్కిన్ బాండ్ కథ నేను ఇష్టమైన కథ ఇది నేను చిన్నతనాన్ని గుర్తుకుతే ఒక యువకుడు అమాయకత్వం మరియు అతను అనుభవం మీరు కథ అతుక్కునేలా చెయ్యి అంకుల్ కెన్ తో గడుపు క్రేజీ సమయం మరియు రచయిత ఈ కథ తాను అంకుల్ త గడుపు తాను ఫన్నీ అనుభవం పంచుకో అంకుల్ కెన్ ఎవరు అంత ఆదర్శంతంగా ఉండు కానీ అంత చెడ్డ కంపెనీ కూడా కాదుతన చెప్పుచేతలలో చిన్న పిల్లవానిని ఉంచుకో మరియు అతను జీవితం ఎక్కువ కాలం గుర్తుండు సాహసం చెయ్యి అతను ప్రతి ప్రయత్నం చెయ్యి , 1  
ఇది బలమైన భౌగోళికం భావం నిర్మించంలో చాలా ఉపయోగకరమైన పుస్తకం ఈ పుస్తకం భౌగోళ శాస్త్రం యెుక్క విభిన్న శాఖ విషయీలను కలుగు ఉండు ఈ పుస్తకం రంగు రేఖాచిత్రాలతో చాలా అంశం వివరించు కనుక ఇది బాగా అర్ధం చేసుకోవడంలో సహాయపడుతుందిప్రాధమిక అంశం తెలియు ఎవ్వరూ ప్రవేశపరీక్షను ఛేదించలేరు ఈ సందర్భం ఈ పుస్తకం చాలా ఉపయోగకరం ఉందివివిధ కఠినమైన భౌగోళికం పుస్తకం చదువు ముందు నేను ఈ పుస్తకం చదువు సిఫార్సు చెయ్యి , 1  
జియాలజీ ఆఫ్ ఎస్సెన్షియల్స్ - స్టీఫెన్ మార్షక్ యెుక్క ఒక గొప్ప పుస్తకం నేను పెట్రోలియం ఇంజనీరింగ్ కోర్సు చేస్తున్నందున ఈ పుస్తకం నేను భూగర్భం శాస్త్రం చాలా సహాయపడు రేఖాచిత్రం మరియు భారతదేశం లో తక్కువ ఉండు ఆధునికం భూగర్భశాస్త్రం యొక్క ఉపయోగం బాగా వివరించు భూమి గురించి జ్ఞానం పొందు కోరిక మరియు ఎలా పని చెయ్యి అది ఎలా పనిచెయ్యి అది ఎలా అవ్వు  మీరు దాని గురించి తెలుసుకో సర్వేలకి వెళ్ళవలసిన అవసరం లేదు ఏ సమస్య అక్కర్లేదు నేను ఈ పుస్తకం లభించు మరియు ఇది చాలా సహాయం పడు పుస్తకం , 1  
నేను షెల్ఫ్ లో సేకరించు పుస్తకం ఉత్తమ పుస్తకం ఒకటి ఈ పుస్తకం నేను ఎప్పుడూ ఇష్టమైన పుస్తకం మరియు ఐఐటీలో మూడు వ్యక్తుడు జీవితం వ్యవహరించు మరియు వారు అక్కడ ఉండు ఎన్నో సమస్య ఎదుర్కో వారు ఏది GPA తో 5 పాయింట్ తక్కువవుతాయి మరియు చాలా నిరుత్సాహపడతారు మరియు వారు ఎవరూ సహాయం చెయ్యి స్నేహితునిలో ఒకటి డిప్యూటీ అధిపతి కుమార్తె సంబంధం పెట్టుకో త్వరలో వారు సరైన మార్గం చూపు సహాయం చెయ్యి చేయి అను కనుగున్నారు ఈ నవల చాలా ఆకర్షణీయం ఉండు ఇది ఒక విద్యార్ధి ఎదుర్కో దారుణాల కోణం చూపు అందరు ఈ పుస్తకం చదువు , 1  
ఇది చేతన్ బాఘాత్ వ్రాయి ఉత్తమ పుస్తకం ఈ పుస్తకం చదువు తరువాత మీరు చేతన్ యొక్క అన్ని పుస్తకం చదవాలనుకుంటారు నేను ఈ పుస్తకం చాలా ఇష్టపడు ఇది IITians కథ మరియు వారు ఇతర విద్యార్థి సమానం ఉండు ఎలా ప్రయత్నిస్తారో ఈ కధలో ఉండు ప్రతి ఒక్కరూ చదవాల్సిందేనని నేను భావించు ఇది అనేక ఇతర పుస్తకాలులాగ బోరింగ్ గా లేదు మీరు దీనిని చదువు ప్రారంభించినట్లయితే దాన్ని కింద పెట్టు కష్టం మరియు ఈ పుస్తకం నేను ఇతర స్నేహిత కూడా ఇష్టపడు కనుక ఇది అందరు మంచి పుస్తకం కావచ్చు , 1  
నిజంగా చేతన్ బాఘాత్ ఆ కధ గురించి చెయ్యి ఆలోచన నేను కదిలించు ఫైవ్ పాయింట్ సమ్ వన్ కధ ఐఐటి ఢిల్లీ లో చదువు అబ్బాయి మరియు ఒక ప్రొఫెసర్ యొక్క కూతురు చుట్టు తిరుగుతుందు దీం మీరు ఈ కధ గురించి ఖచ్చితం తెలుస్తుందిఅవును ఈ కధ ఒక చిత్రం మార్చు రికార్డు బద్ద కొట్టు త్రి ఇడియట్స్ చిత్రంకధ అద్భుతం మరియు యువ టీనేజర్ లు ఒకసారి చూడు , 1  
నేను ఈ నవల 2006 లో చదువు నేను స్నేహిత సిఫార్సు చెయ్యి ఇది IIT లో చదువు మూడు స్నేహిత గురించి ఇది వారు స్నేహం తేడా ఆనందం లక్ష్యం కల మరియు లక్ష్యం చుట్టు తిరుగు చేతన్ భగత్ ఈ సాధారణం రచన విధానం ఉపయోగించు కాబట్టి ఈ నవల పూర్తగు చదువు చెయ్యి నేను మొదట రోజు 20 కంటే ఎక్కువ పేజీ చదవకూడదని నేను అనుకో కాని నేను ఒకేసారి 8 గంట దానిని ముగించు పాత్ర హరి అలోక్ మరియు రేయాన్ ఇప్పటికి నేను మెదడు తిరుగు ఈ నవల ఆధారం నిర్మించు మూవీ ఇడియట్స్ బాలీవుడ్ లో అత్యధికం వసూలు సాధించు స్నేహం కొరకు దీనిని చదువు మరియు మీరు కళాశాల రోజు గుర్తు చెయ్యి , 1  
ఫైవ్ పాయింట్ సమ్ వన్ నేను చదువు మొదట నవల నేను లక్ష్యం ఇంగ్లీష్ మరియు వొకెబులరీ నేర్చుకో ఇది చాలా నేను సహాయం చెయ్యి చదువు నేను అనేక కొత్త పదం తెలుసుకో మరియు అదృష్టవశాత్తూ గూగుల్ నుంచి అర్థం తెలుసుకో ఇది నిజంగా నేను వొకెబులరీ మెరుగుపరచు సహాయపడు ఈ పుస్తకం చదువు ఎంతో సరదాగా ఉండు నేను చదువు ఇంజనీరింగ్ జీవితం గురించి తెలుసుకో , 1  
నేను చదువు అత్యంత ఆసక్తికరమైన పుస్తకం ఒకటి చాలా సంచలనాత్మక రీతి ఐఐటీలో జీవితం చిత్రీకరించు ఐఐటీలో ఉండు విద్యార్థి భారీ షెడ్యూల్ ఎలా విద్యార్థి మర్చతుందో చక్కగా వివరించు మూడు మిత్ర రియాన్ అలోక్ మరియు హరి ఐటిలో మంచి మార్కు మరియు మంచి ఉద్యోగం మంచి పని చెయ్యి మళ్ళి దిరగజారిపోవడం నాటకీయ చూపించు చేతన్ చివర అనుకో సాధించు చదువు చాలా ఆసక్తికరం ఉండు , 1  
భారతదేశం అగ్రం ఇంజనీరింగ్ కళాశాల చదువు విభిన్న నేపధ్యం ఉండు మూడు విద్యార్ధి గురించి వివరించు అద్భుతం పుస్తకం రచయిత వాస్తవికం రీతి కథ వివరించు 3 ఇడియట్స్ అనే చిత్రం ఈ పుస్తకం ద్వారా ప్రేరణ పొందు ఈ పుస్తకం పాఠక కూడా స్పూర్తినిస్తుంది ఈ పుస్తకం బానిస అవ్వు మరియు ఒక దెబ్బ చదువు చేతన్ భగత్ రాయి అది ఉత్తమమైన పుస్తకం ఈ కథ ప్రతి విద్యార్ధి సబ్జెక్ట్ మీద పట్టు సాధించు మరియు విజయం వెనుక పరుగు పెట్టు మీరు వెనుక విజయం పరుగు పెట్టు మీరు ఒకసారి చదువు జీవితం గుర్తుండు పో నిజంగా ఒక చిరస్మరణీయం పుస్తకం మరియు కథ , 1  
హెవెన్ లేక్ ఒక పాఠక ఆనందపరుస్తుంది ప్రయాణం అను అలసట కూడు ఆత్మ ఉపశమనం కలిగించు మరియు సమస్యాత్మక మనస్సు ఓదార్పునిస్తుంది ఈ పుస్తకం చదువు కూడా అటువంటి పుస్తకం మనం దేశం గురించి అరుదుగా ఆలోచన తెలియచెయ్యి కొన్ని కస్టమ్స్ మీరు కంపించేట్టు చెయ్యి కొన్ని మీరు ఆశ్చర్యం గురి చెయ్యి తాను ప్రయాణం పాటు అతను సంఘటన కవితారూపంలో పొందుపరువు మార్గం వెంట తియ్యి కొన్ని ఫోటో ప్రచురించు కేవలం పుస్తకం యొక్క స్ధాయిని పెంచు ఈ పుస్తకం రీడర్ దాదాపు ఆధ్యాత్మిక స్థాయి ఆలోచించేట్టు చెయ్యి , 1  
